system:index,cloudCover,date,humidity,precipitation,pressure,temperature,.geo
2020040112F03,0.09000000357627869,2020-04-01,56.0,0.14000000059604645,101015.6015625,302.74200439453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040118F03,0.0,2020-04-01,55.0,0.029999999329447746,100920.6015625,302.260009765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040200F03,0.0,2020-04-02,57.0,0.019999999552965164,101061.203125,303.5820007324219,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040206F03,0.0,2020-04-02,53.0,0.800000011920929,100730.6015625,303.86700439453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040212F03,0.0,2020-04-02,57.0,0.49000000953674316,101050.796875,302.6919860839844,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040218F03,0.09000000357627869,2020-04-02,58.0,0.0,100947.0,302.302001953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040300F03,0.019999999552965164,2020-04-03,55.0,0.0,101101.296875,303.5480041503906,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040306F03,0.0,2020-04-03,53.0,0.4000000059604645,100789.1015625,303.9070129394531,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040312F03,0.03999999910593033,2020-04-03,57.0,0.0,101132.8984375,302.72601318359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040318F03,0.07999999821186066,2020-04-03,58.0,0.11999999731779099,100972.203125,302.5710144042969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040400F03,0.0,2020-04-04,58.0,1.100000023841858,101156.1015625,303.6700134277344,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040406F03,0.0,2020-04-04,56.0,0.5199999809265137,100900.6015625,303.8389892578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040412F03,0.07000000029802322,2020-04-04,58.0,2.299999952316284,101121.203125,302.73199462890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040418F03,0.18000000715255737,2020-04-04,56.0,0.0,100958.1015625,302.49700927734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040500F03,0.10000000149011612,2020-04-05,58.0,6.099999904632568,101172.8984375,303.72698974609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040506F03,0.25,2020-04-05,54.0,0.0,100904.1015625,303.89898681640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040512F03,0.07000000029802322,2020-04-05,62.0,8.100000381469727,101232.296875,302.8630065917969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040518F03,0.6800000071525574,2020-04-05,61.0,2.200000047683716,101040.203125,302.5719909667969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040600F03,0.05000000074505806,2020-04-06,63.0,7.579999923706055,101250.203125,303.7309875488281,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040606F03,0.10999999940395355,2020-04-06,64.0,10.899999618530273,100919.3984375,303.385009765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040612F03,0.2199999988079071,2020-04-06,65.0,6.400000095367432,101232.203125,302.64599609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040618F03,0.12999999523162842,2020-04-06,61.0,3.4000000953674316,100987.703125,302.36700439453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040700F03,0.07999999821186066,2020-04-07,62.0,1.7000000476837158,101214.8984375,302.6910095214844,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040706F03,0.17000000178813934,2020-04-07,59.0,7.900000095367432,100935.203125,303.0509948730469,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040712F03,0.11999999731779099,2020-04-07,59.0,0.0,101084.296875,302.35400390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040718F03,0.14000000059604645,2020-04-07,58.0,4.300000190734863,100983.078125,302.0769958496094,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040800F03,0.05000000074505806,2020-04-08,60.0,0.0,101225.8984375,303.06298828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040806F03,0.0,2020-04-08,55.0,0.0,100938.2890625,303.5530090332031,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040812F03,0.07999999821186066,2020-04-08,55.0,0.20000000298023224,101254.578125,302.45098876953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040818F03,0.0,2020-04-08,52.0,0.0,101081.5390625,302.22198486328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040900F03,0.0,2020-04-09,53.0,0.0,101294.328125,304.11199951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040906F03,0.0,2020-04-09,53.0,0.699999988079071,100990.90625,303.552001953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040912F03,0.44999998807907104,2020-04-09,58.0,0.10000000149011612,101234.0,302.5350036621094,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020040918F03,0.029999999329447746,2020-04-09,54.0,0.0,101164.40625,302.3810119628906,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041000F03,0.0,2020-04-10,53.0,2.0,101355.703125,303.635986328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041006F03,0.0,2020-04-10,56.0,0.20000000298023224,101009.296875,303.9289855957031,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041012F03,0.3700000047683716,2020-04-10,61.0,3.9000000953674316,101302.8984375,302.6400146484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041018F03,0.41999998688697815,2020-04-10,57.0,2.380000114440918,101158.15625,302.2869873046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041100F03,0.029999999329447746,2020-04-11,52.0,0.0,101258.8671875,303.0719909667969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041106F03,0.0,2020-04-11,52.0,1.600000023841858,100840.203125,303.5880126953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041112F03,0.029999999329447746,2020-04-11,58.0,3.5999999046325684,101177.3984375,302.4750061035156,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041118F03,0.07000000029802322,2020-04-11,53.0,0.30000001192092896,101072.5,302.3500061035156,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041200F03,0.0,2020-04-12,45.0,0.10000000149011612,101057.5,304.0119934082031,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041206F03,0.0,2020-04-12,47.0,0.5,100781.796875,303.75201416015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041212F03,0.41999998688697815,2020-04-12,56.0,1.899999976158142,101126.3984375,302.79998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041218F03,0.10999999940395355,2020-04-12,56.0,3.119999885559082,100988.796875,302.40899658203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041300F03,0.1899999976158142,2020-04-13,53.0,0.4300000071525574,101140.6015625,303.0220031738281,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041306F03,0.0,2020-04-13,50.0,0.0,100832.8984375,303.7929992675781,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041312F03,0.0,2020-04-13,55.0,0.8899999856948853,101116.0,302.50299072265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041318F03,0.009999999776482582,2020-04-13,52.0,0.15000000596046448,101021.796875,302.2919921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041400F03,0.0,2020-04-14,51.0,1.6200000047683716,101134.8046875,303.5870056152344,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041406F03,0.0,2020-04-14,51.0,0.10000000149011612,100868.6015625,303.635986328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041412F03,0.0,2020-04-14,52.0,0.23000000417232513,101121.4921875,302.55999755859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041418F03,0.0,2020-04-14,48.0,0.05999999865889549,101060.2578125,302.35198974609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041500F03,0.0,2020-04-15,52.0,0.800000011920929,101241.921875,304.1839904785156,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041506F03,0.0,2020-04-15,48.0,2.0799999237060547,100937.3671875,303.7130126953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041512F03,0.0,2020-04-15,55.0,1.0,101167.5234375,302.56500244140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041518F03,0.0,2020-04-15,53.0,0.0,101008.390625,302.27398681640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041600F03,0.0,2020-04-16,52.0,0.0,101149.6796875,304.21099853515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041606F03,0.0,2020-04-16,47.0,0.0,100809.6015625,304.01300048828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041612F03,0.0,2020-04-16,53.0,0.029999999329447746,101100.8828125,302.6719970703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041618F03,0.0,2020-04-16,55.0,0.0,101040.3671875,302.4110107421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041700F03,0.0,2020-04-17,56.0,0.10000000149011612,101246.796875,304.2040100097656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041706F03,0.0,2020-04-17,50.0,0.0,100881.3984375,303.8030090332031,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041712F03,0.029999999329447746,2020-04-17,57.0,1.100000023841858,101271.65625,302.52398681640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041718F03,0.029999999329447746,2020-04-17,53.0,0.0,101039.8984375,302.2439880371094,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041800F03,0.0,2020-04-18,51.0,0.009999999776482582,101202.703125,303.64599609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041806F03,0.05000000074505806,2020-04-18,50.0,0.0,100899.6015625,303.9280090332031,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041812F03,0.019999999552965164,2020-04-18,58.0,0.4000000059604645,101243.8046875,302.6340026855469,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041818F03,0.0,2020-04-18,56.0,0.0,101049.90625,302.25201416015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041900F03,0.009999999776482582,2020-04-19,52.0,0.0,101157.65625,304.0220031738281,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041906F03,0.0,2020-04-19,40.0,0.0,100792.7734375,303.9070129394531,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041912F03,0.019999999552965164,2020-04-19,53.0,0.0,101099.9375,302.5740051269531,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020041918F03,0.0,2020-04-19,53.0,0.0,101005.1015625,302.4309997558594,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042000F03,0.0,2020-04-20,53.0,0.0,101138.796875,303.9020080566406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042006F03,0.0,2020-04-20,48.0,0.10000000149011612,100780.8984375,304.10101318359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042012F03,0.0,2020-04-20,52.0,0.0,101043.296875,302.822998046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042018F03,0.019999999552965164,2020-04-20,55.0,0.0,100930.6015625,302.50299072265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042100F03,0.019999999552965164,2020-04-21,55.0,1.5,101106.1015625,304.1579895019531,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042106F03,0.0,2020-04-21,50.0,0.17000000178813934,100716.8984375,304.34600830078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042112F03,0.0,2020-04-21,56.0,2.680000066757202,101032.0,303.1130065917969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042118F03,0.0,2020-04-21,52.0,0.15000000596046448,100926.8984375,302.75299072265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042200F03,0.0,2020-04-22,47.0,0.0,101054.296875,304.0929870605469,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042206F03,0.0,2020-04-22,46.0,0.0,100718.109375,304.4289855957031,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042212F03,0.0,2020-04-22,50.0,0.699999988079071,101043.890625,303.10198974609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042218F03,0.009999999776482582,2020-04-22,48.0,0.18000000715255737,100879.1015625,302.7879943847656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042300F03,0.0,2020-04-23,46.0,0.019999999552965164,100995.328125,304.1210021972656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042306F03,0.009999999776482582,2020-04-23,50.0,4.730000019073486,100755.8203125,303.8330078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042312F03,0.0,2020-04-23,50.0,0.5,100996.6875,302.9219970703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042318F03,0.2800000011920929,2020-04-23,58.0,8.199999809265137,100902.4765625,302.7650146484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042400F03,0.07000000029802322,2020-04-24,54.0,3.859999895095825,101123.6875,303.6549987792969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042406F03,0.019999999552965164,2020-04-24,46.0,1.0,100831.796875,303.97900390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042412F03,0.10000000149011612,2020-04-24,43.0,0.4000000059604645,101154.203125,302.72601318359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042418F03,0.05999999865889549,2020-04-24,39.0,0.0,100944.90625,302.4469909667969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042500F03,0.029999999329447746,2020-04-25,45.0,0.0,101124.796875,303.77099609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042506F03,0.05999999865889549,2020-04-25,41.0,0.0,100772.796875,304.1730041503906,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042512F03,0.18000000715255737,2020-04-25,48.0,0.0,101074.9921875,302.98699951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042518F03,0.09000000357627869,2020-04-25,51.0,0.0,100925.6015625,302.7250061035156,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042600F03,0.029999999329447746,2020-04-26,59.0,4.199999809265137,101060.1015625,304.1499938964844,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042606F03,0.0,2020-04-26,60.0,3.9100000858306885,100812.703125,304.0119934082031,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042612F03,0.20999999344348907,2020-04-26,66.0,11.579999923706055,101076.703125,303.02398681640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042618F03,0.3799999952316284,2020-04-26,64.0,11.199999809265137,100991.3046875,302.6919860839844,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042700F03,0.07999999821186066,2020-04-27,61.0,1.9900000095367432,101190.1015625,303.9419860839844,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042706F03,0.30000001192092896,2020-04-27,60.0,5.0,100915.5,303.5830078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042712F03,0.25999999046325684,2020-04-27,61.0,0.7099999785423279,101147.3046875,302.7449951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042718F03,0.07999999821186066,2020-04-27,59.0,0.019999999552965164,101023.609375,302.5690002441406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042800F03,0.14000000059604645,2020-04-28,58.0,0.019999999552965164,101187.3984375,303.7699890136719,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042806F03,0.07000000029802322,2020-04-28,55.0,0.0,100855.296875,303.7489929199219,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042812F03,0.019999999552965164,2020-04-28,59.0,0.33000001311302185,101046.796875,302.7669982910156,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042818F03,0.05000000074505806,2020-04-28,56.0,0.0,100945.1015625,302.4540100097656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042900F03,0.10000000149011612,2020-04-29,57.0,0.8100000023841858,101101.8984375,303.7980041503906,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042906F03,0.07000000029802322,2020-04-29,54.0,0.20000000298023224,100838.0,303.9540100097656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042912F03,0.029999999329447746,2020-04-29,63.0,8.739999771118164,101115.5,302.8739929199219,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020042918F03,0.4000000059604645,2020-04-29,67.0,2.5399999618530273,100991.6015625,302.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020043000F03,0.0,2020-04-30,61.0,0.0,101151.4921875,304.0429992675781,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020043006F03,0.009999999776482582,2020-04-30,55.0,4.349999904632568,100804.078125,303.9429931640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020043012F03,0.029999999329447746,2020-04-30,63.0,2.0999999046325684,101078.4921875,302.93701171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020043018F03,0.03999999910593033,2020-04-30,62.0,0.25,100892.296875,302.77801513671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050100F03,0.029999999329447746,2020-05-01,60.0,0.6000000238418579,100982.703125,303.71600341796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050106F03,0.10000000149011612,2020-05-01,63.0,8.199999809265137,100760.3984375,303.7070007324219,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050112F03,0.8600000143051147,2020-05-01,69.0,9.779999732971191,101057.90625,302.88800048828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050118F03,0.5899999737739563,2020-05-01,64.0,3.799999952316284,100845.796875,302.7650146484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050200F03,0.1599999964237213,2020-05-02,57.0,0.30000001192092896,100964.8046875,303.3299865722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050206F03,0.0,2020-05-02,54.0,0.0,100706.796875,303.7040100097656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050212F03,0.03999999910593033,2020-05-02,53.0,0.0,100996.296875,302.82000732421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050218F03,0.019999999552965164,2020-05-02,56.0,0.0,100899.796875,302.4289855957031,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050300F03,0.07000000029802322,2020-05-03,60.0,1.6699999570846558,101057.3046875,303.6059875488281,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050306F03,0.07000000029802322,2020-05-03,54.0,0.0,100743.203125,303.7820129394531,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050312F03,0.03999999910593033,2020-05-03,62.0,6.170000076293945,101042.703125,302.7460021972656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050318F03,0.7599999904632568,2020-05-03,62.0,0.30000001192092896,100904.2734375,302.5889892578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050400F03,0.20999999344348907,2020-05-04,63.0,1.340000033378601,101067.0625,303.30999755859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050406F03,0.11999999731779099,2020-05-04,64.0,6.699999809265137,100915.3203125,303.343994140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050412F03,0.07999999821186066,2020-05-04,64.0,0.30000001192092896,101119.7109375,302.5899963378906,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050418F03,0.0,2020-05-04,63.0,0.6000000238418579,101008.90625,302.364990234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050500F03,0.05999999865889549,2020-05-05,62.0,2.240000009536743,101082.0703125,303.5069885253906,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050506F03,0.019999999552965164,2020-05-05,58.0,0.10000000149011612,100825.9921875,303.7619934082031,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050512F03,0.0,2020-05-05,60.0,0.699999988079071,101052.1328125,302.67999267578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050518F03,0.05999999865889549,2020-05-05,61.0,0.800000011920929,100964.4921875,302.4540100097656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050600F03,0.20000000298023224,2020-05-06,58.0,0.800000011920929,101086.9921875,303.27801513671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050606F03,0.15000000596046448,2020-05-06,57.0,0.8199999928474426,100883.15625,303.55499267578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050612F03,0.07000000029802322,2020-05-06,61.0,1.7000000476837158,101081.328125,302.66900634765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050618F03,0.05000000074505806,2020-05-06,59.0,0.5299999713897705,100936.46875,302.4020080566406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050700F03,0.05999999865889549,2020-05-07,57.0,0.3700000047683716,101023.671875,303.63800048828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050706F03,0.009999999776482582,2020-05-07,56.0,0.20000000298023224,100758.703125,303.9169921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050712F03,0.019999999552965164,2020-05-07,57.0,0.15000000596046448,101067.296875,302.8139953613281,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050718F03,0.0,2020-05-07,53.0,0.0,100832.453125,302.4540100097656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050800F03,0.0,2020-05-08,53.0,0.0,101007.5,303.7959899902344,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050806F03,0.029999999329447746,2020-05-08,55.0,2.299999952316284,100777.5,303.9549865722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050812F03,0.05999999865889549,2020-05-08,63.0,7.699999809265137,101097.7421875,302.7720031738281,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050818F03,0.09000000357627869,2020-05-08,62.0,0.9300000071525574,100950.09375,302.4670104980469,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050900F03,0.05000000074505806,2020-05-09,61.0,0.10000000149011612,101062.203125,303.46600341796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050906F03,0.12999999523162842,2020-05-09,61.0,4.840000152587891,100795.609375,303.6669921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050912F03,0.44999998807907104,2020-05-09,60.0,0.03999999910593033,101132.90625,302.6789855957031,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020050918F03,0.15000000596046448,2020-05-09,56.0,0.0,100917.6015625,302.3529968261719,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051000F03,0.25,2020-05-10,58.0,0.0,101087.703125,303.39801025390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051006F03,0.25999999046325684,2020-05-10,53.0,0.0,100779.203125,303.4570007324219,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051012F03,0.03999999910593033,2020-05-10,61.0,2.799999952316284,101106.203125,302.5159912109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051018F03,0.15000000596046448,2020-05-10,59.0,0.0,100984.1015625,302.32501220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051100F03,0.10000000149011612,2020-05-11,55.0,0.0,101147.0,303.4230041503906,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051106F03,0.1599999964237213,2020-05-11,54.0,0.0,100849.796875,303.6080017089844,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051112F03,0.20000000298023224,2020-05-11,60.0,0.699999988079071,101017.8984375,302.7080078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051118F03,0.019999999552965164,2020-05-11,57.0,0.20000000298023224,100895.8984375,302.322998046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051200F03,0.009999999776482582,2020-05-12,54.0,0.4000000059604645,101003.703125,303.98199462890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051206F03,0.0,2020-05-12,58.0,2.200000047683716,100775.796875,303.8219909667969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051212F03,0.0,2020-05-12,63.0,1.9299999475479126,101040.421875,302.6820068359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051218F03,0.11999999731779099,2020-05-12,60.0,0.14000000059604645,100961.078125,302.60198974609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051300F03,0.10000000149011612,2020-05-13,58.0,1.5399999618530273,101059.4921875,303.1369934082031,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051306F03,0.009999999776482582,2020-05-13,46.0,0.0,100734.46875,303.7909851074219,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051312F03,0.009999999776482582,2020-05-13,47.0,0.11999999731779099,101006.4765625,302.6520080566406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051318F03,0.25999999046325684,2020-05-13,51.0,1.649999976158142,100888.1484375,302.4339904785156,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051400F03,0.0,2020-05-14,40.0,0.0,100951.8515625,303.5799865722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051406F03,0.009999999776482582,2020-05-14,39.0,0.0,100676.3515625,303.8160095214844,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051412F03,0.0,2020-05-14,41.0,0.0,100975.203125,302.7449951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051418F03,0.0,2020-05-14,38.0,0.0,100805.2421875,302.2699890136719,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051500F03,0.0,2020-05-15,38.0,0.0,100919.2578125,303.6619873046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051506F03,0.0,2020-05-15,40.0,0.0,100694.0078125,303.9259948730469,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051512F03,0.0,2020-05-15,49.0,0.0,100864.5390625,302.72698974609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051518F03,0.0,2020-05-15,53.0,0.0,100725.2421875,302.3009948730469,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051600F03,0.009999999776482582,2020-05-16,53.0,0.0,100808.578125,303.8169860839844,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051606F03,0.0,2020-05-16,50.0,0.0,100561.796875,304.0140075683594,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051612F03,0.019999999552965164,2020-05-16,54.0,0.4000000059604645,100837.96875,302.8590087890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051618F03,0.0,2020-05-16,56.0,0.0,100709.28125,302.60699462890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051700F03,0.12999999523162842,2020-05-17,55.0,0.0,100831.8125,303.77301025390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051706F03,0.009999999776482582,2020-05-17,52.0,0.0,100540.5390625,304.18499755859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051712F03,0.07999999821186066,2020-05-17,63.0,1.7000000476837158,100908.703125,302.8269958496094,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051718F03,0.10999999940395355,2020-05-17,62.0,2.200000047683716,100762.5390625,302.5060119628906,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051800F03,0.009999999776482582,2020-05-18,60.0,0.4000000059604645,100875.7578125,303.8190002441406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051806F03,0.12999999523162842,2020-05-18,63.0,1.600000023841858,100697.4765625,303.5509948730469,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051812F03,0.019999999552965164,2020-05-18,65.0,0.20000000298023224,100979.1171875,302.67999267578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020051818F03,0.07000000029802322,2020-05-18,59.0,0.0,100771.203125,302.4530029296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
